,fid,full_id,osm_id,building_usage,age_code,roof_area,roof_u_value,roof_slope,walls_area,walls_u_value,ground_contact_area,ground_contact_u_value,door_area,door_u_value,windows_area,windows_shgc,window_u_value,windows,available_angles,available_cardinals,volume,building_height,ceiling_height,n_floors,GFA,NFA,n_people,people_id,geometry,dhw_volume_path,dhw_energy_path,space_heating_path,yearly_dhw_volume,yearly_dhw_energy,yearly_space_heating,specific_ued,needs_insulation,insulation_thickness,costs_walls,costs_roof,cost_ground_contact,cost_windows,cost_door,total_cost
932,946,w377596162,377596162,other,2,24.081373810768127,0.2979764229498679,29.361584330859937,43.1661,0.3058126756296455,18.514843126758933,0.2789021295734997,0.0,0.8,10.3878892019301,0.65,0.8,"{""north"": {""area"": 2.596972300482525, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 2.596972300482525, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 2.596972300482525, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 2.596972300482525, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],37.76499938964844,2.24288855658637,3.0,1.0,18.514843126758933,15.737616657745093,0,,"MULTIPOLYGON (((472466.24560344307 5549566.500641317, 472465.5426540324 5549568.883708618, 472463.300538103 5549568.217013672, 472465.00201158907 5549562.515367638, 472468.51921754313 5549563.56465264, 472467.52784273005 5549566.883193553, 472466.24560344307 5549566.500641317)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596162.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596162.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596162.csv,0.0,0.0,1637.8610514224706,104.07300463862903,False,50.0,5543.822223,4691.7740595519535,362.3354799906723,3195.876150122287,0.0,18230.412796855377
933,947,w377596163,377596163,other,2,36.459481835365295,0.29745106147593015,24.37811554471652,55.49779,0.30548535424701,30.437711955513805,0.27965773655985937,0.0,0.8,13.35550104067739,0.65,0.8,"{""north"": {""area"": 3.3388752601693477, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 3.3388752601693477, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 3.3388752601693477, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 3.3388752601693477, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],64.7240219116211,2.41341654459635,3.0,1.0,30.437711955513805,25.872055162186733,0,,"MULTIPOLYGON (((472385.8926665171 5549618.373687671, 472386.53255181364 5549614.8679265445, 472387.48469781014 5549615.040906894, 472387.9437456765 5549612.525662783, 472392.2821018894 5549613.314918186, 472391.18316341785 5549619.335922404, 472385.8926665171 5549618.373687671)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596163.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596163.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596163.csv,0.0,0.0,2325.117611569855,89.86984593972757,False,50.0,7127.581169700001,5382.877898173333,595.6660229694052,4108.873941484062,0.0,22751.987025180446
934,948,w377596166,377596166,other,7,59.87428903579712,0.17118713478758246,33.7883096985195,69.77785,0.2378621579916343,45.558202418731526,0.3533886262477656,0.0,0.0,14.3618911654438,0.65,1.2295167769510333,"{""north"": {""area"": 3.59047279136095, ""u_value"": 1.2295167769510333, ""shgc"": 0.65}, ""east"": {""area"": 3.59047279136095, ""u_value"": 1.2295167769510333, ""shgc"": 0.65}, ""south"": {""area"": 3.59047279136095, ""u_value"": 1.2295167769510333, ""shgc"": 0.65}, ""west"": {""area"": 3.59047279136095, ""u_value"": 1.2295167769510333, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],84.81199645996094,2.40792377178486,2.8,1.0,45.558202418731526,38.724472055921794,0,,"MULTIPOLYGON (((472406.413881235 5549596.485717889, 472406.2382951016 5549597.109283232, 472401.74726360175 5549595.842692599, 472403.70010700275 5549588.972243103, 472408.1911437784 5549590.238835384, 472407.6643268031 5549592.098412634, 472410.2429335222 5549592.8300596215, 472408.99248602137 5549597.217364271, 472406.413881235 5549596.485717889)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w377596166.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w377596166.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596166.csv,0.0,0.0,2981.905002903568,77.00311571962597,False,,,,,4418.493935973604,0.0,
935,949,w377596167,377596167,other,6,54.234724164009094,0.29772263507785746,30.31948164531163,83.96116,0.302631574178114,49.35129064461216,0.26834647577162807,0.0,0.8,14.96801232662148,0.65,0.8,"{""north"": {""area"": 3.74200308165537, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 3.74200308165537, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 3.74200308165537, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 3.74200308165537, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],64.06600952148438,2.54640045166016,2.5,1.0,49.35129064461216,41.94859704792034,0,,"MULTIPOLYGON (((472493.5140321386 5549494.999083925, 472494.61535011535 5549490.801589664, 472491.779168191 5549490.0601092465, 472492.83145070024 5549486.063007267, 472500.5880409853 5549488.102304499, 472499.5217348259 5549492.155071585, 472498.20389055234 5549491.80605157, 472497.11653098214 5549495.936759838, 472493.5140321386 5549494.999083925)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596167.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596167.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596167.csv,0.0,0.0,3114.8432704850466,74.25381275389923,False,50.0,10783.131778800001,10566.551308873892,965.80475791506,4604.969564028267,0.0,35579.08406183328
936,950,w377596168,377596168,other,4,43.13708162307739,0.2975252480801092,27.102035611016408,60.30031,0.30369197577287455,36.81968914158642,0.27182888538502065,0.0,0.8,11.12597835953632,0.65,0.8,"{""north"": {""area"": 2.78149458988408, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 2.78149458988408, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 2.78149458988408, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 2.78149458988408, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],79.01202392578125,2.28275012969971,2.7,1.0,36.81968914158642,31.29673577034846,0,,"MULTIPOLYGON (((472415.8145552556 5549587.286311528, 472415.1899024547 5549589.591149144, 472411.5371571814 5549588.609312688, 472412.1687883759 5549586.271081899, 472411.61011935933 5549586.118302689, 472412.6979678612 5549582.098762149, 472419.09388333536 5549583.82251982, 472417.9918984083 5549587.875488717, 472415.8145552556 5549587.286311528)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596168.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596168.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596168.csv,0.0,0.0,2563.979256552608,81.92481399232074,False,50.0,7744.3688133000005,8404.397612624167,720.5613165008463,3422.9522663191456,0.0,26819.036736702805
937,951,w377596169,377596169,other,2,51.48770165443421,0.29868242438172,22.704395871270787,65.74681,0.30515257725250333,43.24464664421976,0.2802461109677041,0.0,0.8,15.82191992467121,0.65,0.8,"{""north"": {""area"": 3.9554799811678025, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 3.9554799811678025, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 3.9554799811678025, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 3.9554799811678025, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],100.6669921875,2.32509092851119,3.0,1.0,43.24464664421976,36.7579496475868,0,,"MULTIPOLYGON (((472379.0189997181 5549657.036283377, 472378.11133787606 5549659.931890929, 472373.1899082931 5549658.411815555, 472375.3357383398 5549651.52923746, 472378.92471180885 5549652.633686603, 472379.1569916304 5549651.909757005, 472381.45652956655 5549652.620595204, 472379.98613242 5549657.342611639, 472379.0189997181 5549657.036283377)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596169.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596169.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596169.csv,0.0,0.0,3082.2442820121273,83.85245400145654,False,50.0,8443.8628083,7601.644272260668,846.2977348273807,4867.677692115375,0.0,28758.146471905107
938,952,w377596170,377596170,other,7,33.70804142951965,0.17029716842590323,26.492709849561965,60.09407,0.23737725536330936,28.417758986353878,0.3471511218648387,0.0,0.0,12.368745856006761,0.65,1.2258528147702716,"{""north"": {""area"": 3.0921864640016903, ""u_value"": 1.2258528147702716, ""shgc"": 0.65}, ""east"": {""area"": 3.0921864640016903, ""u_value"": 1.2258528147702716, ""shgc"": 0.65}, ""south"": {""area"": 3.0921864640016903, ""u_value"": 1.2258528147702716, ""shgc"": 0.65}, ""west"": {""area"": 3.0921864640016903, ""u_value"": 1.2258528147702716, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],61.08000183105469,2.43156242370605,2.8,1.0,28.417758986353878,24.155095138400796,0,,"MULTIPOLYGON (((472365.75163387606 5549670.858984692, 472367.9223719669 5549671.559364474, 472367.39431198314 5549673.174336749, 472370.08800754935 5549674.038795581, 472369.0532280665 5549677.24639157, 472362.11836121825 5549675.014013576, 472363.15313700004 5549671.80641624, 472365.2307264754 5549672.4739201795, 472365.75163387606 5549670.858984692)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w377596170.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w377596170.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596170.csv,0.0,0.0,2231.928303549456,92.39989703047065,False,,,,,3805.294715772602,0.0,
939,953,w377601363,377601363,other,2,50.835033893585205,0.11965584060381762,48.40587546608665,135.86972,0.12089333426251492,34.00477493554354,0.11647407543105709,0.0,0.8,32.69694499288252,0.65,0.8,"{""north"": {""area"": 8.17423624822063, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 8.17423624822063, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 8.17423624822063, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 8.17423624822063, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],129.9539794921875,5.3750638961792,3.0,1.0,34.00477493554354,28.904058695212004,0,,"MULTIPOLYGON (((472499.5156046171 5549428.443839051, 472495.65122981515 5549428.052335351, 472496.52905715647 5549419.341721948, 472500.3934381804 5549419.7332263, 472499.5156046171 5549428.443839051)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377601363.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377601363.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377601363.csv,0.0,0.0,2810.274413767844,97.22767461143337,False,100.0,19657.6310896,10735.342457647324,981.717852389142,10059.34744328983,0.0,54760.77648246399
940,954,w379327852,379327852,other,6,649.8951476812363,0.29748177938835746,34.20158339857627,682.85387,0.30193955288705443,556.1742119602859,0.268194564241883,0.0,0.8,121.73444415776511,0.65,0.8,"{""north"": {""area"": 30.433611039441278, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 30.433611039441278, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 30.433611039441278, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 30.433611039441278, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],2554.937080383301,6.02241732469246,2.5,2.0,1112.3484239205718,945.496160332486,0,,"MULTIPOLYGON (((470714.81868030655 5549230.717379726, 470719.1026569578 5549209.73472696, 470712.4216349472 5549208.381484055, 470715.1592979081 5549194.990411778, 470730.8415076638 5549198.1734335385, 470729.69214598497 5549203.805905681, 470735.1844917802 5549204.921065236, 470730.35710383736 5549228.564104253, 470725.88876135857 5549227.654598042, 470724.8509286643 5549232.752752118, 470714.81868030655 5549230.717379726)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w379327852.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w379327852.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w379327852.csv,0.0,0.0,38030.77627777757,40.22308907569118,False,50.0,87698.92252410001,126619.07162273525,10884.329328062795,37452.094373504544,0.0,347133.90896923386
941,955,w379327862,379327862,other,2,146.5645741224289,0.2977531701428672,32.76067932551367,157.86078,0.3054456262357258,111.18848532624543,0.2795629182782483,0.0,0.8,37.98907689066798,0.65,0.8,"{""north"": {""area"": 9.497269222666995, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 9.497269222666995, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 9.497269222666995, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 9.497269222666995, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],421.0960388183594,3.52399908978006,3.0,1.0,111.18848532624543,94.51021252730861,0,,"MULTIPOLYGON (((470748.65429387457 5549242.985201166, 470749.75910723105 5549237.052765856, 470752.68040837545 5549237.592717932, 470753.5419472477 5549232.951410426, 470762.069575318 5549234.528095103, 470760.1032037502 5549245.101834133, 470748.65429387457 5549242.985201166)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w379327862.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w379327862.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w379327862.csv,0.0,0.0,9084.066665311519,96.11730227235167,False,50.0,20274.059975400003,28555.175976272818,2175.958657834623,11687.493237556817,0.0,82857.00265167556
942,956,w387435839,387435839,other,2,2114.3737557278946,0.2981707875360249,5.0,1712.26221,0.30488124736273214,2114.3737557278946,0.27871883877771975,0.0,0.8,412.05460122948267,0.65,0.8,"{""east"": {""area"": 137.3515337431609, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 137.3515337431609, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 137.3515337431609, ""u_value"": 0.8, ""shgc"": 0.65}}",[103.89267348 193.89267348 283.89267348],['east' 'south' 'west'],19342.223251342773,8.82091135521458,3.0,2.0,4228.747511455789,3594.435384737421,0,,"MULTIPOLYGON (((470529.95934343286 5549341.878040841, 470525.88089471386 5549324.766271717, 470606.715291586 5549305.596620751, 470606.3857207532 5549304.197449299, 470642.6812127604 5549295.558602046, 470644.0949465984 5549301.61064799, 470645.6647449303 5549308.729253714, 470646.91262548603 5549313.236681035, 470625.7326355071 5549318.289903029, 470539.52427587647 5549339.612616775, 470529.95934343286 5549341.878040841)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w387435839.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w387435839.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w387435839.csv,0.0,0.0,196483.33588232234,54.663198764574744,False,50.0,219905.83563030002,312166.1412956664,41378.294399594895,126770.26554853647,0.0,925437.6686172285
943,957,w387435840,387435840,other,2,616.8778730630875,0.2980810106073173,17.3594814758043,866.31386,0.3056991308478605,554.2711363770068,0.2803224186346493,0.0,0.8,208.47777287678028,0.65,0.8,"{""north"": {""area"": 69.49259095892675, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 69.49259095892675, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 69.49259095892675, ""u_value"": 0.8, ""shgc"": 0.65}}",[ 13.89267348 103.89267348 283.89267348],['north' 'east' 'west'],4337.41423034668,8.33280571385434,3.0,2.0,1108.5422727540135,942.2609318409114,0,,"MULTIPOLYGON (((470547.61862475506 5549345.65003836, 470546.23677377304 5549340.209381915, 470540.07260529354 5549341.766665102, 470539.52427587647 5549339.612616775, 470625.7326355071 5549318.289903029, 470626.3466494567 5549320.688215056, 470619.1681903676 5549322.50671901, 470619.6068784269 5549324.238858942, 470604.52861953253 5549328.068885781, 470605.28165901644 5549331.033495805, 470547.61862475506 5549345.65003836)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w387435840.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w387435840.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w387435840.csv,0.0,0.0,56823.35165188755,60.305324917664564,False,50.0,111260.6890398,91075.84917903424,10847.086138898023,64139.0304821232,0.0,366519.9999637855
944,958,w390787314,390787314,other,6,158.4621865749359,0.2982085526726291,21.84713292721804,141.92588,0.30323893987960926,155.97955447807908,0.2696354690105782,0.0,0.8,25.30155992731164,0.65,0.8,"{""north"": {""area"": 8.43385330910388, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 8.43385330910388, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 8.43385330910388, ""u_value"": 0.8, ""shgc"": 0.65}}",[  1.02668324  91.02668324 181.02668324],['north' 'east' 'south'],544.0830535888672,4.05831289291382,2.5,1.0,155.97955447807908,132.5826213063672,0,,"MULTIPOLYGON (((471757.47344141523 5549832.229313061, 471746.4182442307 5549832.565753177, 471746.13412470906 5549816.711684077, 471757.2579954318 5549819.888457422, 471757.47344141523 5549832.229313061)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w390787314.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w390787314.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w390787314.csv,0.0,0.0,9844.203167691367,74.2495741198519,False,50.0,18227.540768400002,23395.35722592354,3052.519881136008,7784.127300622432,0.0,69332.49830289197
945,959,w390787315,390787315,other,4,388.84657019376755,0.2973779341222178,5.0,308.68439,0.30369721450410825,388.84657019376755,0.2720440981471924,0.0,0.8,56.95519381354208,0.65,0.8,"{""north"": {""area"": 18.985064604514026, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 18.985064604514026, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 18.985064604514026, ""u_value"": 0.8, ""shgc"": 0.65}}",[  1.02668324 181.02668324 271.02668324],['north' 'south' 'west'],1926.8032989501953,4.62950048139018,2.7,1.0,388.84657019376755,330.5195846647024,0,,"MULTIPOLYGON (((471746.4182442307 5549832.565753177, 471722.1625521961 5549833.294535045, 471721.88368767797 5549817.095752395, 471746.13412470906 5549816.711684077, 471746.4182442307 5549832.565753177)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w390787315.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w390787315.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w390787315.csv,0.0,0.0,28537.57339615315,86.34155045639207,False,50.0,39644.336207700006,57409.30762340785,7609.727378692031,17522.49585993576,0.0,161485.4149576623
