,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,consumer_size_renovated,consumer_size_unrenovated,npv_unrenovated_25years_ir_0.05_gas,npv_renovated_25years_ir_0.05_dh,savings_npv_25years_ir_0.05,operator_selling_price,NFA,npv_per_nfa
353,w155463439,mfh,77902.86750022264,97378.5843752783,190314.9551668896,211461.06129654398,r2,r2,-314125.7781483168,-377406.01106642187,-63280.23291810509,0.08136760542010116,740.3900625675916,-85.46877668597574
354,w155463441,mfh,36817.49098632539,46021.863732906735,36817.49098632539,40908.32331813932,r1,r1,-66016.07891003667,-61347.5113912377,4668.567518798969,0.08839270228274748,304.4361848443746,15.335126871286684
355,w155463442,mfh,68711.68346108304,85889.6043263538,140478.59578651958,156087.3286516884,r2,r2,-231868.00099827655,-319745.5935453618,-87877.59254708522,0.08136760542010116,681.7836883433163,-128.89365652120725
356,w155463445,mfh,73907.62346345419,92384.52932931774,129101.85554045986,143446.50615606652,r2,r2,-213090.03696780442,-344947.90546737215,-131857.86849956773,0.08136760542010116,701.5969566701912,-187.93962437546872
357,w155463446,mfh,52013.41474555332,65016.768431941644,100434.10414036695,111593.44904485217,r2,r2,-165772.26465495676,-239333.79641101093,-73561.53175605417,0.08136760542010116,527.3302180506289,-139.4980398202622
358,w155463447,mfh,59085.19228162839,73856.49035203549,128549.57621013428,142832.86245570474,r2,r2,-212178.46817258478,-298843.84586881934,-86665.37769623456,0.08136760542010116,540.1562461696565,-160.44501625371194
359,w155463448,mfh,51268.34796637681,64085.43495797101,106011.60874297086,117790.67638107872,r2,r2,-174978.25675306795,-254123.17241749365,-79144.9156644257,0.08136760542010116,488.2503870327026,-162.09903313220445
360,w155463452,mfh,40700.76121869014,50875.95152336267,40700.76121869014,45223.06802076682,r1,r1,-72979.02687908766,-67818.0491284163,5160.977750671358,0.08839270228274748,416.2699146196246,12.398152183030835
361,w155463453,mfh,83117.14823153104,103896.4352894138,157513.59483929275,175015.10537699194,r2,r2,-259985.24658476101,-364983.75026383967,-104998.50367907865,0.08136760542010116,826.68092449978,-127.01212834034203
362,w155463454,mfh,73765.5043705863,92206.88046323288,128563.67585865571,142848.52873183967,r2,r2,-212201.74045331296,-311161.2894940441,-98959.54904073113,0.08136760542010116,830.106713430956,-119.21304506949042
363,w155463458,mfh,58960.56636749198,73700.70795936497,110066.935375623,122296.59486180333,r2,r2,-181671.80657425968,-248177.98855523908,-66506.1819809794,0.08136760542010116,653.3753796381876,-101.78862573274154
364,w155463459,mfh,75283.97896378927,94104.97370473658,159939.53149426932,177710.59054918814,r2,r2,-263989.39454472973,-349705.30919067335,-85715.91464594362,0.08136760542010116,716.456727950275,-119.63864850731453
365,w155463463,mfh,37000.96483362116,46251.206042026446,37000.96483362116,41112.18314846796,r1,r1,-66345.05906747066,-61653.22651835356,4691.832549117105,0.08839270228274748,389.00259175430983,12.061185834156138
366,w155463464,mfh,69179.35495120153,86474.19368900191,147409.13455167686,163787.92727964095,r2,r2,-243307.25379206263,-314124.84658651886,-70817.59279445623,0.08136760542010116,681.5525098629297,-103.90629007983361
367,w155463468,mfh,81699.0096870192,102123.762108774,161158.33487353215,179064.81652614684,r2,r2,-266001.09961323056,-346756.1398408819,-80755.04022765136,0.08136760542010116,854.9059582386632,-94.4607292175487
368,w155463469,mfh,100679.18201464991,125848.97751831239,100679.18201464991,111865.75779405545,r2,r2,-166176.77978041585,-154424.98341094822,11751.79636946763,0.08136760542010116,716.6904537379742,16.397311151801873
369,w155463470,mfh,64367.74654988399,80459.68318735498,64367.74654988399,71519.71838875998,r2,r2,-106242.66734532313,-98729.33007858145,7513.337266741684,0.08136760542010116,608.2978411447257,12.351412019813692
370,w155463473,mfh,43550.29606288637,54437.870078607964,43550.29606288637,48389.217847651526,r1,r1,-78088.42222602281,-72566.11496970314,5522.3072563196765,0.08839270228274748,376.1376306014136,14.681613343206195
371,w155463474,mfh,67276.75041664802,84095.93802081002,113607.86032097694,126230.95591219659,r2,r2,-187516.30682831857,-324248.60167281004,-136732.29484449147,0.08136760542010116,720.4433401308954,-189.7891023874951
372,w155463478,mfh,87684.85616685112,109606.0702085639,87684.85616685112,97427.61796316791,r2,r2,-144728.89769005068,-134493.86643792,10235.031252130691,0.08136760542010116,851.8925360153429,12.01446288049923
373,w155463479,mfh,37121.41584101446,46401.76980126807,73343.18571827096,81492.42857585663,r1,r2,-121057.14585291104,-183635.30527795156,-62578.15942504052,0.08839270228274748,376.5337288361043,-166.19536214849754
374,w155463480,mfh,73172.86575571459,91466.08219464324,73172.86575571459,81303.18417301621,r2,r2,-120776.02295993977,-112234.90650543361,8541.116454506162,0.08136760542010116,664.0854127705097,12.861472771813082
375,w155463484,mfh,68085.21955592721,85106.52444490901,68085.21955592721,75650.24395103024,r2,r2,-112378.57032648756,-104431.31032714306,7947.259999344504,0.08136760542010116,531.1159037780716,14.963325223010628
376,w155463485,mfh,74226.11389675422,92782.64237094278,156635.6177374834,174039.57526387044,r2,r2,-258536.09488745788,-326476.1267050678,-67940.03181760994,0.08136760542010116,716.6882258921862,-94.79719264682099
377,w155463490,mfh,73479.01625668757,91848.77032085945,123664.69792456762,137405.21991618624,r2,r2,-204115.69564234483,-330247.8105243429,-126132.11488199804,0.08136760542010116,790.5601109853014,-159.54778533512825
378,w155463491,mfh,68426.0537270324,85532.5671587905,145223.38843852136,161359.32048724595,r2,r2,-239699.5541342636,-304915.91966105433,-65216.36552679073,0.08136760542010116,681.5525530032813,-95.68794840458436
379,w155463494,mfh,56124.10929184654,70155.13661480817,121396.79106492685,134885.32340547428,r2,r2,-200372.384947566,-244157.8240222331,-43785.43907466711,0.08136760542010116,531.001435648324,-82.45823106148002
380,w155463495,mfh,79038.97749810597,98798.72187263246,194715.2919888105,216350.32443201166,r2,r2,-321388.787127766,-395379.5962119225,-73990.80908415647,0.08136760542010116,716.4590312853455,-103.27291003843597
381,w155463496,mfh,60485.334200613484,75606.66775076685,117319.52164410007,130355.02404900007,r2,r2,-193642.6172926047,-278497.29806253215,-84854.68076992745,0.08136760542010116,611.941689690575,-138.6646508964502
382,w155463500,mfh,100906.99247980208,126133.7405997526,189211.96397521914,210235.51552802126,r2,r2,-312305.22775557236,-441038.8725561504,-128733.64480057807,0.08136760542010116,1108.025532820262,-116.18292267409379
383,w155463502,mfh,59609.47184418452,74511.83980523064,128339.86474938868,142599.84972154297,r2,r2,-211832.32734652323,-290173.2001382469,-78340.87279172364,0.08136760542010116,540.1563036605716,-145.0337101702181
384,w155463507,mfh,124829.28501538603,156036.60626923252,243694.52630388393,270771.69589320436,r2,r2,-402231.8300659277,-565599.5008982469,-163367.67083231919,0.08136760542010116,1267.198863344267,-128.9203104248178
385,w155463508,mfh,59404.70237854505,74255.87797318131,129287.7332827833,143653.03698087033,r2,r2,-213396.83887097903,-286046.9255630841,-72650.08669210505,0.08136760542010116,530.6506136165466,-136.9075712491359
386,w155463511,mfh,164794.07162005454,205992.58952506818,363833.3623965188,404259.2915516876,r2,r2,-600527.887989166,-691441.752105565,-90913.86411639908,0.08136760542010116,1747.3368958860635,-52.02995731987748
387,w155463513,mfh,81863.33408033723,102329.16760042153,81863.33408033723,90959.26008926358,r2,r2,-135120.14070177203,-125564.62770507486,9555.512996697173,0.08136760542010116,612.2091895099729,15.608248226959214
388,w155463514,mfh,74653.97590525495,93317.46988156869,139422.1532182098,154913.50357578867,r2,r2,-230124.28178531036,-314759.648347421,-84635.36656211066,0.08136760542010116,830.106801855378,-101.95720161904651
389,w155463518,mfh,72173.4858662746,90216.85733284324,147043.30734450815,163381.45260500905,r2,r2,-242703.4349486148,-315473.66189690813,-72770.22694829333,0.08136760542010116,691.345141955465,-105.25889679713846
390,w155463519,mfh,55562.18913504426,69452.73641880532,120511.05663182377,133901.17403535973,r2,r2,-198910.42932885347,-255651.81169255305,-56741.38236369958,0.08136760542010116,507.32179623667616,-111.84495281812916
391,w155463522,mfh,129564.6746402093,161955.84330026162,129564.6746402093,143960.74960023255,r2,r2,-213853.946507773,-198730.48560374515,15123.46090402786,0.08136760542010116,1139.1653657640795,13.275913540334862
392,w155463523,mfh,52022.345619720814,65027.93202465102,52022.345619720814,57802.60624413424,r2,r2,-85865.8731499338,-79793.5551180286,6072.318031905204,0.08136760542010116,446.09937440417707,13.61202992049824
393,w155463528,mfh,68495.57242516302,85619.46553145377,145299.12111785548,161443.46790872831,r2,r2,-239824.5552767446,-306058.16318942327,-66233.60791267868,0.08136760542010116,681.6119319483638,-97.17201945592741
394,w155463529,mfh,83645.16797269836,104556.45996587294,83645.16797269836,92939.0755252204,r2,r2,-138061.16001093853,-128297.66211956678,9763.49789137175,0.08136760542010116,691.3949336603283,14.121448416873134
395,w155463531,mfh,54061.208972385146,67576.51121548143,113942.75365584018,126603.0596176002,r2,r2,-188069.06753657904,-247219.25947792968,-59150.19194135064,0.08136760542010116,507.3216828555101,-116.5930689349171
396,w155463534,mfh,62761.80582241785,78452.25727802231,122260.31843807886,135844.79826453206,r2,r2,-201797.68653674424,-260167.47237947714,-58369.785842732905,0.08136760542010116,640.8467616457492,-91.08228259254102
397,w155463535,mfh,63983.21967634138,79979.02459542672,116742.79895402241,129714.2210600249,r2,r2,-192690.70332642394,-298030.8723567181,-105340.16903029417,0.08136760542010116,684.7868416263722,-153.82913722481985
398,w155463536,mfh,70337.30683773482,87921.63354716853,136389.13351476841,151543.481683076,r2,r2,-225118.10834167723,-298690.4154658879,-73572.3071242107,0.08136760542010116,691.6131192699074,-106.37783621264497
399,w155463537,mfh,56345.158000452444,70431.44750056555,116962.91242618492,129958.79158464991,r2,r2,-193054.01327052867,-290382.56305327395,-97328.54978274528,0.08136760542010116,507.3215693686623,-191.84784495535257
400,w155463538,mfh,67471.69315381986,84339.61644227481,67471.69315381986,74968.54794868872,r2,r2,-111365.90971709137,-103490.26370189514,7875.646015196238,0.08136760542010116,643.413233704865,12.240416582430466
401,w155463539,mfh,70101.74839593095,87627.18549491368,142524.36317914963,158360.40353238847,r2,r2,-235244.6577279426,-291602.12849240465,-56357.47076446205,0.08136760542010116,710.019569536671,-79.3745316079648
402,w155463540,mfh,76273.68228195352,95342.1028524419,134223.12657489546,149136.8073054394,r2,r2,-221542.98932454275,-342771.2358014212,-121228.24647687847,0.08136760542010116,840.6794232809916,-144.20270452647765
403,w155463541,mfh,69091.86352939304,86364.8294117413,141763.63774080755,157515.15304534172,r2,r2,-233989.03664410883,-309850.10760574596,-75861.07096163713,0.08136760542010116,696.2558067506179,-108.95574618713196
404,w155463542,mfh,65685.4859572708,82106.85744658849,65685.4859572708,72983.87328585643,r2,r2,-108417.67201786238,-100750.52137209088,7667.1506457715,0.08136760542010116,640.557884996757,11.96948913650531
405,w155463543,mfh,64620.647257978446,80775.80907247306,137426.15151832922,152695.72390925468,r2,r2,-226829.7661934561,-314574.71532137366,-87744.94912791756,0.08136760542010116,587.0278481058776,-149.47323097368914
406,w155463544,mfh,98226.61890138821,122783.27362673526,98226.61890138821,109140.68766820912,r2,r2,-162128.6833198113,-150663.16283889956,11465.520480911742,0.08136760542010116,825.5248426020145,13.888764927743392
407,w155463545,mfh,68799.48875180824,85999.3609397603,121865.120671904,135405.68963544889,r2,r2,-201145.38989661267,-317174.90956885845,-116029.51967224578,0.08136760542010116,709.4769112125038,-163.5423476628014
408,w155463546,mfh,65167.88665066121,81459.8583133265,129916.9711354388,144352.19015048756,r2,r2,-214435.43213304013,-272586.48704423045,-58151.054911190324,0.08136760542010116,647.0489746004342,-89.87118007118359
409,w155463547,mfh,65038.9578364076,81298.6972955095,65038.9578364076,72265.50870711956,r2,r2,-107350.54017379462,-99758.8556439716,7591.684529823018,0.08136760542010116,586.4484846569597,12.945185687134545
410,w155463548,mfh,58521.66054916764,73152.07568645955,58521.66054916764,65024.06727685293,r2,r2,-96593.3662040301,-89762.41442020597,6830.95178382413,0.08136760542010116,500.40091222245246,13.65095789591095
411,w155463549,mfh,71071.92574614852,88839.90718268565,150879.72380106986,167644.1375567443,r2,r2,-249035.66093506798,-328090.3744243937,-79054.71348932572,0.08136760542010116,672.5395986035466,-117.54655585109637
412,w155463551,mfh,58460.95059670617,73076.1882458827,118233.46909210505,131370.52121345006,r2,r2,-195151.14011488887,-244022.61020796787,-48871.470093079,0.08136760542010116,586.1050742082298,-83.38346184615368
413,w155463552,mfh,68669.64406031062,85837.05507538827,140953.13018079853,156614.58908977613,r2,r2,-232651.2473055901,-325649.8995157864,-92998.65221019628,0.08136760542010116,667.035758360289,-139.4207897321818
414,w155463553,mfh,76749.54752122253,95936.93440152815,145465.79989078068,161628.66654531186,r2,r2,-240099.66817683182,-355815.81551382714,-115716.14733699532,0.08136760542010116,817.6307530952618,-141.52616801524988
415,w155463556,mfh,64357.9958795773,80447.49484947162,111950.57145246182,124389.52383606869,r2,r2,-184780.85624335357,-269084.08179533656,-84303.22555198299,0.08136760542010116,732.9133296664804,-115.02482236248319
416,w155463558,mfh,77163.4124884325,96454.26561054062,170426.45641544508,189362.72935049454,r2,r2,-281298.6672099209,-330605.3104552057,-49306.643245284795,0.08136760542010116,710.1379440590739,-69.43248654402721
417,w155463561,mfh,66767.48224207119,83459.35280258898,66767.48224207119,74186.09138007909,r2,r2,-110203.56910944126,-102410.12224475881,7793.446864682453,0.08136760542010116,654.0662793286144,11.91537786152539
418,w155463562,mfh,59654.3554106497,74567.94426331212,121242.91613734883,134714.35126372092,r2,r2,-200118.40553054877,-278895.5997490478,-78777.194218499,0.08136760542010116,586.3292756803334,-134.35657656202096
419,w155463566,mfh,66481.29901255308,83101.62376569134,132855.68745823152,147617.43050914613,r2,r2,-219285.95242370735,-298012.22434583533,-78726.27192212798,0.08136760542010116,653.8032613813876,-120.4127855767976
420,w155463567,sfh,16572.97361038044,20716.217012975547,64165.75550151626,71295.28389057361,r1,r2,-105909.26950387728,-160462.4432717298,-54553.173767852524,0.08839270228274748,133.41999841853976,-408.8830341364472
421,w155463569,mfh,90690.7250070177,113363.40625877211,185351.85354723278,205946.50394136974,r2,r2,-305933.8935066882,-372762.8764593236,-66828.98295263544,0.08136760542010116,886.7166110530495,-75.36678812554383
422,w155463572,mfh,35890.06917924034,44862.58647405042,35890.06917924034,39877.854643600374,r1,r1,-64353.15323098496,-59802.18555967129,4550.967671313665,0.08839270228274748,311.3570919752121,14.616553753257623
423,w155463574,mfh,80266.77887142508,100333.47358928135,143979.5524771122,159977.28053012467,r2,r2,-237646.53134935477,-358413.6329018123,-120767.10155245755,0.08136760542010116,863.4385226266459,-139.86763201747684
424,w155463577,mfh,104741.59050899002,130926.98813623752,104741.59050899002,116379.54500998891,r2,r2,-172882.01862158775,-160656.0368600682,12225.981761519535,0.08136760542010116,931.9227139726281,13.119094081742308
425,w155463578,mfh,95901.79540846782,119877.24426058478,190645.967927451,211828.85325272335,r2,r2,-314672.1337455277,-423999.8504031719,-109327.7166576442,0.08136760542010116,931.2066993936896,-117.40434935533396
426,w155463581,sfh,20238.058157433414,25297.572696791765,46033.7954308567,51148.661589840776,r1,r1,-82541.49292304151,-142924.1633340521,-60382.67041101059,0.08839270228274748,136.57608463019133,-442.1174510494239
427,w155463583,mfh,98696.62464541465,123370.7808067683,203597.78521864722,226219.76135405246,r2,r2,-336049.8530186353,-459926.16807596054,-123876.31505732524,0.08136760542010116,949.1963916398585,-130.5065170373362
